"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploPerturbM2KillEff"
"01/25/2022 11:31:02:281 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-M2-kill-eff","[step]","getSeed","getViability","getRemainingCellRatio"
"3","0","142","126264","95.81881533101046","50.224999999999994"
"4","1","142","857382","95.61752988047809","50.2"
"2","0","148","999650","96.30192502532928","49.35"
"1","0","143","526655","96.2944904924427","51.275000000000006"
"3","0","143","126264","96.04604604604604","49.95"
"4","1","143","857382","95.6434651977967","49.925000000000004"
"2","0","149","999650","96.28309572301426","49.1"
"1","0","144","526655","96.22918707149853","51.05"
"3","0","144","126264","95.97787833081951","49.725"
"4","1","144","857382","95.46370967741935","49.6"
"2","0","150","999650","96.25832906201947","48.775"
"3","0","145","126264","95.91115598182736","49.525000000000006"
"1","0","145","526655","96.11793611793613","50.875"
"2","0","151","999650","96.54282765737874","48.449999999999996"
"4","1","145","857382","95.78466226510919","49.225"
"3","0","146","126264","96.13624809354346","49.175000000000004"
"1","0","146","526655","96.3402571711177","50.55"
"2","0","152","999650","96.47668393782384","48.25"
"4","1","146","857382","95.86101175268269","48.925000000000004"
"2","0","153","999650","96.50859822824388","47.975"
"3","0","147","126264","96.1734693877551","49"
"1","0","147","526655","96.51567944250871","50.224999999999994"
"4","1","147","857382","95.83975346687211","48.675000000000004"
"2","0","154","999650","96.5950759559979","47.725"
"1","0","148","526655","96.5965965965966","49.95"
"3","0","148","126264","96.26407369498465","48.85"
"4","1","148","857382","95.8613554061045","48.325"
"1","0","149","526655","96.72873678912934","49.675000000000004"
"2","0","155","999650","96.63335086796423","47.525"
"4","1","149","857382","96.04372722540343","48.025"
"3","0","149","126264","96.34397528321318","48.55"
"2","0","156","999650","96.723044397463","47.3"
"1","0","150","526655","96.56044511886697","49.425000000000004"
"4","1","150","857382","96.17801047120419","47.75"
"3","0","150","126264","96.38055842812823","48.35"
"2","0","157","999650","96.71261930010604","47.15"
"4","1","151","857382","95.90336134453781","47.599999999999994"
"1","0","151","526655","96.59206510681587","49.15"
"3","0","151","126264","96.36741048261547","48.175000000000004"
"2","0","158","999650","96.85668620138519","46.925"
"1","0","152","526655","97.02716555612506","48.775"
"4","1","152","857382","96.19450317124736","47.3"
"1","0","153","526655","96.66153055983564","48.675000000000004"
"2","0","159","999650","96.8482905982906","46.800000000000004"
"3","0","152","126264","96.3560645497137","48.025"
"4","1","153","857382","96.38490164805954","47.025"
"3","0","153","126264","96.44537375849451","47.825"
"1","0","154","526655","96.55172413793103","48.575"
"2","0","160","999650","96.83815648445874","46.650000000000006"
"4","1","154","857382","96.36363636363636","46.75"
"1","0","155","526655","96.18163054695562","48.449999999999996"
"2","0","161","999650","96.50537634408603","46.5"
"3","0","154","126264","96.22641509433963","47.699999999999996"
"4","1","155","857382","96.18894256575416","46.575"
"2","0","162","999650","96.15800865800865","46.2"
"1","0","156","526655","96.0539979231568","48.15"
"3","0","155","126264","96.05055292259084","47.475"
"2","0","163","999650","95.86731919521479","45.975"
"1","0","157","526655","96.03547209181012","47.925000000000004"
"4","1","156","857382","96.43435980551054","46.275"
"3","0","156","126264","96.18845950238222","47.225"
"2","0","164","999650","96.06342263531985","45.725"
"4","1","157","857382","96.41304347826087","46"
"1","0","158","526655","96.26904887020494","47.575"
"2","0","165","999650","95.83333333333334","45.6"
"3","0","157","126264","96.16817456093668","46.975"
"4","1","158","857382","96.34279475982532","45.800000000000004"
"1","0","159","526655","96.20253164556962","47.4"
"2","0","166","999650","95.81497797356829","45.4"
"3","0","158","126264","95.88675213675214","46.800000000000004"
"4","1","159","857382","96.32876712328768","45.625"
"1","0","160","526655","96.39448568398727","47.15"
"2","0","167","999650","95.36934950385888","45.35"
"4","1","160","857382","96.03742432581178","45.425"
"2","0","168","999650","95.35141117874932","45.175"
"1","0","161","526655","96.22139435870145","46.975"
"3","0","159","126264","96.18484685652875","46.525"
"4","1","161","857382","96.01549529607084","45.175"
"1","0","162","526655","96.30423138725229","46.675"
"3","0","160","126264","96.48077964266378","46.175"
"2","0","169","999650","95.04730105731775","44.925"
"4","1","162","857382","95.34109816971714","45.074999999999996"
"2","0","170","999650","94.47544642857143","44.800000000000004"
"1","0","163","526655","96.33225458468176","46.35"
"3","0","161","126264","96.41304347826087","46"
"4","1","163","857382","95.3125","44.800000000000004"
"2","0","171","999650","94.82564679415073","44.45"
"1","0","164","526655","96.15384615384616","46.150000000000006"
"2","0","172","999650","94.74279253815715","44.224999999999994"
"3","0","162","126264","96.44808743169399","45.75"
"4","1","164","857382","95.17125210555868","44.525"
"1","0","165","526655","96.07415485278081","45.85"
"2","0","173","999650","94.37180216031837","43.974999999999994"
"4","1","165","857382","95.42631281761716","44.275"
"3","0","163","126264","96.31868131868131","45.5"
"1","0","166","526655","96.31665750412314","45.475"
"2","0","174","999650","94.38717067583046","43.65"
"4","1","166","857382","95.3514739229025","44.1"
"3","0","164","126264","96.5154867256637","45.2"
"1","0","167","526655","96.07734806629834","45.25"
"4","1","167","857382","95.61253561253561","43.875"
"2","0","175","999650","94.81865284974094","43.425000000000004"
"3","0","165","126264","96.38688160088938","44.975"
"4","1","168","857382","95.47796222095019","43.675000000000004"
"2","0","176","999650","94.9162333911034","43.275000000000006"
"1","0","168","526655","96.11111111111111","45"
"3","0","166","126264","96.36465324384787","44.7"
"4","1","169","857382","95.46498277841562","43.55"
"2","0","177","999650","94.7215777262181","43.1"
"1","0","169","526655","96.02908277404921","44.7"
"3","0","167","126264","96.34831460674157","44.5"
"4","1","170","857382","95.4991344489325","43.325"
"2","0","178","999650","94.62616822429906","42.8"
"1","0","170","526655","96.05855855855856","44.4"
"3","0","168","126264","96.44469525959369","44.3"
"4","1","171","857382","95.2463768115942","43.125"
"2","0","179","999650","94.48680351906158","42.625"
"1","0","171","526655","96.09949123798756","44.224999999999994"
"3","0","169","126264","96.48526077097506","44.1"
"2","0","180","999650","94.46733372572102","42.475"
"4","1","172","857382","95.44658493870402","42.825"
"3","0","170","126264","96.63625997719498","43.85"
"2","0","181","999650","94.61856889414547","42.275"
"4","1","173","857382","95.18779342723005","42.6"
"1","0","172","526655","95.97733711048159","44.125"
"3","0","171","126264","97.1280873061459","43.525000000000006"
"2","0","182","999650","94.59940652818992","42.125"
"4","1","174","857382","94.75545079552151","42.425000000000004"
"1","0","173","526655","96.01366742596811","43.9"
"2","0","183","999650","94.51728247914184","41.949999999999996"
"3","0","172","126264","97.1757925072046","43.375"
"4","1","175","857382","94.0828402366864","42.25"
"1","0","174","526655","96.0022844089092","43.775"
"2","0","184","999650","94.49760765550239","41.8"
"3","0","173","126264","96.76674364896074","43.3"
"1","0","175","526655","96.26865671641791","43.55"
"4","1","176","857382","93.70919881305639","42.125"
"2","0","185","999650","94.75903614457832","41.5"
"3","0","174","126264","96.46581691772886","43.15"
"4","1","177","857382","93.7947494033413","41.9"
"1","0","176","526655","95.96076168493941","43.325"
"2","0","186","999650","94.92140266021765","41.349999999999994"
"3","0","175","126264","96.39744334689134","43.025000000000006"
"1","0","177","526655","95.88167053364269","43.1"
"4","1","178","857382","93.65649311789348","41.775"
"2","0","187","999650","94.72727272727272","41.25"
"3","0","176","126264","95.86488060570763","42.925000000000004"
"4","1","179","857382","93.69369369369369","41.625"
"2","0","188","999650","94.65045592705167","41.125"
"1","0","178","526655","96.02106495026331","42.725"
"3","0","177","126264","95.7943925233645","42.8"
"4","1","180","857382","93.66706875753921","41.449999999999996"
"2","0","189","999650","94.25427872860635","40.9"
"1","0","179","526655","96.00704638872578","42.575"
"3","0","178","126264","95.61146869514336","42.725"
"2","0","190","999650","94.22604422604422","40.699999999999996"
"4","1","181","857382","93.47826086956522","41.4"
"1","0","180","526655","96.34002361275088","42.35"
"3","0","179","126264","95.30516431924883","42.6"
"2","0","191","999650","93.78461538461539","40.625"
"4","1","182","857382","92.84848484848484","41.25"
"3","0","180","126264","95.2155936207915","42.325"
"1","0","181","526655","95.6855791962175","42.3"
"2","0","192","999650","93.4487021013597","40.45"
"1","0","182","526655","95.6625074272133","42.075"
"4","1","183","857382","92.45742092457421","41.099999999999994"
"3","0","181","126264","95.06833036244801","42.075"
"2","0","193","999650","93.4863523573201","40.300000000000004"
"1","0","183","526655","95.81339712918661","41.8"
"3","0","182","126264","95.03885236102809","41.825"
"4","1","184","857382","92.54278728606357","40.9"
"2","0","194","999650","93.15494710640945","40.175"
"3","0","183","126264","95.25240384615384","41.6"
"4","1","185","857382","92.26519337016575","40.725"
"2","0","195","999650","93.1960049937578","40.050000000000004"
"1","0","184","526655","95.43543543543544","41.625"
"3","0","184","126264","95.05428226779252","41.449999999999996"
"2","0","196","999650","92.98685034439575","39.925"
"1","0","185","526655","95.46827794561933","41.375"
"4","1","186","857382","91.85687847008019","40.525"
"2","0","197","999650","93.03201506591337","39.825"
"3","0","185","126264","94.97274379164143","41.275"
"1","0","186","526655","95.2755905511811","41.275"
"3","0","186","126264","94.9390243902439","41"
"4","1","187","857382","91.52227722772277","40.400000000000006"
"2","0","198","999650","92.71356783919597","39.800000000000004"
"1","0","187","526655","95.49330085261876","41.05"
"3","0","187","126264","94.6177370030581","40.875"
"4","1","188","857382","91.83800623052959","40.125"
"1","0","188","526655","95.64684242795832","40.775"
"2","0","199","999650","92.6860025220681","39.65"
"4","1","189","857382","92.03761755485893","39.875"
"3","0","188","126264","94.84029484029483","40.699999999999996"
"1","0","189","526655","95.26445264452644","40.65"
"2","0","200","999650","92.8435718809373","39.475"
"4","1","190","857382","92.53636938646427","39.525"
"3","0","189","126264","94.94762784966112","40.575"
"1","0","190","526655","94.94451294697905","40.550000000000004"
"2","0","201","999650","92.63959390862944","39.4"
"3","0","190","126264","94.62631253860407","40.475"
"4","1","191","857382","92.2003804692454","39.425"
"1","0","191","526655","94.93201483312733","40.45"
"2","0","202","999650","92.74347549331637","39.275"
"3","0","191","126264","94.37229437229438","40.425"
"4","1","192","857382","92.04834605597965","39.300000000000004"
"1","0","192","526655","94.79553903345726","40.35"
"3","0","192","126264","94.22718808193669","40.275"
"2","0","203","999650","92.34205488194002","39.175"
"1","0","193","526655","94.35133457479826","40.275"
"4","1","193","857382","92.20945083014048","39.15"
"3","0","193","126264","93.59452736318407","40.2"
"2","0","204","999650","92.43104554201412","38.975"
"1","0","194","526655","94.56589631480324","40.025"
"2","0","205","999650","92.09003215434083","38.875"
"4","1","194","857382","92.10526315789474","38.95"
"3","0","194","126264","93.74217772215269","39.95"
"2","0","206","999650","91.87620889748548","38.775"
"4","1","195","857382","92.14423696072119","38.824999999999996"
"1","0","195","526655","94.54887218045113","39.900000000000006"
"2","0","207","999650","92.0881971465629","38.550000000000004"
"1","0","196","526655","94.28750784682988","39.825"
"3","0","195","126264","93.53015075376885","39.800000000000004"
"4","1","196","857382","92.05426356589147","38.7"
"2","0","208","999650","91.81286549707602","38.475"
"1","0","197","526655","94.20654911838791","39.7"
"3","0","196","126264","93.25771896660365","39.675"
"4","1","197","857382","92.20272904483431","38.475"
"2","0","209","999650","91.85136897001304","38.35"
"3","0","197","126264","93.04677623261695","39.550000000000004"
"1","0","198","526655","93.8092229943146","39.574999999999996"
"2","0","210","999650","91.76470588235294","38.25"
"4","1","198","857382","92.2926192031352","38.275"
"2","0","211","999650","91.36125654450262","38.2"
"1","0","199","526655","93.78172588832487","39.4"
"3","0","198","126264","93.13850063532402","39.35"
"4","1","199","857382","92.08633093525181","38.224999999999994"
"2","0","212","999650","91.46981627296587","38.1"
"1","0","200","526655","93.62651370299554","39.225"
"2","0","213","999650","91.44736842105263","38"
"4","1","200","857382","91.98949441891004","38.074999999999996"
"3","0","199","126264","93.36311423101468","39.175"
"1","0","201","526655","93.61022364217251","39.125"
"2","0","214","999650","91.53998678122935","37.824999999999996"
"1","0","202","526655","93.39320076972419","38.975"
"3","0","200","126264","93.38896020539153","38.95"
"2","0","215","999650","91.52317880794702","37.75"
"4","1","201","857382","92.27212681638045","37.85"
"1","0","203","526655","93.2475884244373","38.875"
"2","0","216","999650","91.81091877496671","37.55"
"3","0","201","126264","93.29896907216495","38.800000000000004"
"4","1","202","857382","92.16987392169874","37.675"
"3","0","202","126264","92.89864428663654","38.725"
"1","0","204","526655","93.34625322997417","38.7"
"2","0","217","999650","91.7890520694259","37.45"
"4","1","203","857382","92.07195203197868","37.525"
"2","0","218","999650","91.95171026156942","37.275000000000006"
"1","0","205","526655","93.3246921581335","38.574999999999996"
"4","1","204","857382","92.3076923076923","37.375"
"3","0","203","126264","92.87103046014258","38.574999999999996"
"2","0","219","999650","92.04851752021564","37.1"
"1","0","206","526655","92.92207792207792","38.5"
"4","1","205","857382","92.08053691275168","37.25"
"3","0","204","126264","92.5925925925926","38.475"
"4","1","206","857382","91.97031039136301","37.05"
"1","0","207","526655","92.63843648208469","38.375"
"2","0","220","999650","91.90829399865137","37.075"
"3","0","205","126264","92.37288135593221","38.35"
"1","0","208","526655","92.67495094833225","38.224999999999994"
"4","1","207","857382","92.14092140921409","36.9"
"2","0","221","999650","91.95402298850574","36.975"
"3","0","206","126264","92.46889325474787","38.175"
