"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploPerturbDiffStd"
"01/25/2022 12:13:49:128 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-diff-std","[step]","getSeed","getViability","getRemainingCellRatio"
"2","0","144","943847","96.21062992125984","50.8"
"4","10","144","954928","96.85757729346174","49.325"
"1","0","144","183711","97.07542329399692","48.725"
"3","0","144","92884","96.33844631370609","50.525"
"2","0","145","943847","96.38792676892626","50.525"
"4","10","145","954928","96.84478371501272","49.125"
"1","0","145","183711","96.70273055126223","48.525"
"3","0","145","92884","96.07355864811133","50.3"
"2","0","146","943847","96.07745779543197","50.349999999999994"
"4","10","146","954928","96.77914110429448","48.9"
"1","0","146","183711","96.37868598034144","48.325"
"3","0","146","92884","96.00997506234414","50.125"
"2","0","147","943847","96.45354645354645","50.05"
"4","10","147","954928","96.61711942593541","48.775"
"1","0","147","183711","96.81129116570831","47.825"
"3","0","147","92884","96.3371801304566","49.825"
"2","0","148","943847","96.3298139768728","49.725"
"4","10","148","954928","96.75592173017507","48.55"
"1","0","148","183711","96.6859547606523","47.525"
"3","0","148","92884","96.41775983854693","49.55"
"2","0","149","943847","96.60415610745058","49.325"
"4","10","149","954928","96.64602683178535","48.449999999999996"
"1","0","149","183711","96.56992084432717","47.375"
"3","0","149","92884","96.25126646403243","49.35"
"2","0","150","943847","97.09035222052067","48.975"
"4","10","150","954928","96.53925619834712","48.4"
"1","0","150","183711","96.50053022269353","47.15"
"3","0","150","92884","96.17737003058105","49.05"
"2","0","151","943847","97.12673165726014","48.725"
"4","10","151","954928","96.47668393782384","48.25"
"1","0","151","183711","96.7982924226254","46.85"
"3","0","151","92884","96.30958482829318","48.775"
"2","0","152","943847","96.70781893004116","48.6"
"4","10","152","954928","96.3579604578564","48.05"
"1","0","152","183711","96.72746781115879","46.6"
"3","0","152","92884","96.29248197734294","48.55"
"2","0","153","943847","96.79255043973099","48.325"
"4","10","153","954928","96.29049111807733","47.85"
"1","0","153","183711","96.92887931034483","46.400000000000006"
"3","0","153","92884","96.21957534955982","48.275"
"2","0","154","943847","96.83445770627918","48.175000000000004"
"4","10","154","954928","96.27492130115425","47.65"
"3","0","154","92884","96.20187304890739","48.05"
"1","0","154","183711","96.38033495407888","46.275"
"2","0","155","943847","96.26168224299066","48.15"
"4","10","155","954928","95.839915745129","47.475"
"3","0","155","92884","95.66805845511482","47.9"
"1","0","155","183711","96.73558215451578","45.95"
"2","0","156","943847","96.18997912317327","47.9"
"4","10","156","954928","96.0169941582581","47.075"
"3","0","156","92884","95.839915745129","47.475"
"1","0","156","183711","96.93654266958424","45.7"
"2","0","157","943847","96.27492130115425","47.65"
"4","10","157","954928","95.99358974358975","46.800000000000004"
"2","0","158","943847","96.15384615384616","47.449999999999996"
"3","0","157","92884","96.13347457627118","47.199999999999996"
"1","0","157","183711","96.97802197802197","45.5"
"4","10","158","954928","96.39591178052717","46.475"
"2","0","159","943847","96.18845950238222","47.225"
"3","0","158","92884","95.7933972310969","46.949999999999996"
"1","0","158","183711","97.18076285240464","45.225"
"4","10","159","954928","96.11440906637884","46.325"
"2","0","160","943847","96.01275917065391","47.025"
"1","0","159","183711","97.33481399222654","45.025"
"3","0","159","92884","96.24463519313305","46.6"
"4","10","160","954928","95.88299024918743","46.150000000000006"
"1","0","160","183711","97.43589743589743","44.85"
"2","0","161","943847","95.88675213675214","46.800000000000004"
"3","0","160","92884","96.2182603997839","46.275"
"4","10","161","954928","95.80381471389646","45.875"
"2","0","162","943847","95.91397849462365","46.5"
"1","0","161","183711","97.20044792833147","44.65"
"4","10","162","954928","96.0989010989011","45.5"
"3","0","161","92884","96.13710554951034","45.95"
"2","0","163","943847","95.8896700919416","46.225"
"1","0","162","183711","97.13483146067415","44.5"
"3","0","162","92884","96.5990126165661","45.574999999999996"
"4","10","163","954928","96.23685666851135","45.175"
"2","0","164","943847","96.29831246597713","45.925"
"1","0","163","183711","96.72870840383531","44.324999999999996"
"4","10","164","954928","96.16240266963293","44.95"
"3","0","163","92884","96.62983425414365","45.25"
"2","0","165","943847","95.80152671755725","45.85"
"1","0","164","183711","96.65532879818595","44.1"
"4","10","165","954928","96.19899385131359","44.725"
"3","0","164","92884","96.7849223946785","45.1"
"2","0","166","943847","96.20462046204621","45.45"
"1","0","165","183711","96.58703071672356","43.95"
"4","10","166","954928","95.89887640449439","44.5"
"3","0","165","92884","96.71492204899778","44.9"
"2","0","167","943847","95.96462133775566","45.225"
"4","10","167","954928","95.8710407239819","44.2"
"1","0","166","183711","95.94748858447488","43.8"
"3","0","166","92884","97.19258843346435","44.525"
"2","0","168","943847","96.27156371730662","44.925"
"4","10","168","954928","95.9613196814562","43.95"
"1","0","167","183711","96.31548647092688","43.425000000000004"
"3","0","167","92884","97.23320158102767","44.275"
"2","0","169","943847","96.02463605823068","44.65"
"4","10","169","954928","95.2136752136752","43.875"
"1","0","168","183711","96.29843840370155","43.225"
"3","0","168","92884","97.22379603399433","44.125"
"2","0","170","943847","96.05633802816902","44.375"
"4","10","170","954928","95.13451631368059","43.675000000000004"
"1","0","169","183711","96.2253193960511","43.05"
"3","0","169","92884","97.37891737891738","43.875"
"2","0","171","943847","96.36570130607609","44.025"
"4","10","171","954928","95.10650546919976","43.425000000000004"
"1","0","170","183711","96.26386456509049","42.825"
"2","0","172","943847","96.57338663620789","43.775"
"3","0","170","92884","97.25243274184317","43.675000000000004"
"4","10","172","954928","95.14450867052024","43.25"
"1","0","171","183711","96.30281690140845","42.6"
"3","0","171","92884","96.78714859437751","43.575"
"4","10","173","954928","94.95066744051074","43.075"
"2","0","173","943847","96.43678160919539","43.5"
"1","0","172","183711","96.17196702002356","42.449999999999996"
"3","0","172","92884","96.82448036951502","43.3"
"2","0","174","943847","96.35838150289018","43.25"
"4","10","174","954928","95.0379451255108","42.825"
"1","0","173","183711","96.03784742755765","42.275"
"3","0","173","92884","96.81344148319815","43.15"
"4","10","175","954928","95.1934349355217","42.65"
"2","0","175","943847","96.33720930232558","43"
"1","0","174","183711","96.19952494061758","42.1"
"3","0","174","92884","96.91501746216531","42.95"
"2","0","176","943847","96.60818713450293","42.75"
"4","10","176","954928","95.28301886792453","42.4"
"1","0","175","183711","96.05970149253731","41.875"
"2","0","177","943847","96.6450853443202","42.475"
"3","0","175","92884","96.78925861062464","42.825"
"4","10","177","954928","95.1985773562537","42.175000000000004"
"2","0","178","943847","96.57007687758723","42.275"
"1","0","176","183711","95.51435406698565","41.8"
"3","0","176","92884","96.78174370977179","42.725"
"1","0","177","183711","95.78820697954272","41.55"
"4","10","178","954928","94.82758620689656","42.05"
"2","0","179","943847","96.5026674570243","42.175000000000004"
"3","0","177","92884","96.76850763807285","42.55"
"2","0","180","943847","96.37120761451516","42.025"
"1","0","178","183711","95.95166163141994","41.375"
"4","10","179","954928","94.97307001795332","41.775"
"3","0","178","92884","96.92852923803899","42.325"
"2","0","181","943847","96.29629629629629","41.85"
"3","0","179","92884","96.97149643705463","42.1"
"1","0","179","183711","95.99757428744694","41.225"
"2","0","182","943847","96.33853541416568","41.65"
"4","10","180","954928","94.88567990373045","41.55"
"1","0","180","183711","95.92457420924573","41.099999999999994"
"3","0","180","92884","96.5435041716329","41.949999999999996"
"2","0","183","943847","96.3855421686747","41.5"
"4","10","181","954928","95.10278113663844","41.349999999999994"
"3","0","181","92884","96.2940824865511","41.825"
"2","0","184","943847","96.19794809897405","41.425"
"1","0","181","183711","96.21026894865525","40.9"
"4","10","182","954928","95.1338199513382","41.099999999999994"
"1","0","182","183711","95.65217391304348","40.825"
"2","0","185","943847","95.70737605804112","41.349999999999994"
"3","0","182","92884","96.04553624925106","41.725"
"4","10","183","954928","95.58282208588957","40.75"
"2","0","186","943847","95.81310679611651","41.199999999999996"
"3","0","183","92884","96.20481927710843","41.5"
"1","0","183","183711","95.44895448954489","40.65"
"4","10","184","954928","95.61998766193707","40.525"
"3","0","184","92884","96.19335347432025","41.375"
"2","0","187","943847","95.55690809494827","41.075"
"1","0","184","183711","95.37607891491984","40.550000000000004"
"4","10","185","954928","95.41227526348419","40.325"
"3","0","185","92884","96.12590799031477","41.3"
"2","0","188","943847","95.48229548229548","40.949999999999996"
"1","0","185","183711","95.17625231910947","40.425"
"3","0","186","92884","96.05582524271846","41.199999999999996"
"4","10","186","954928","95.57632398753894","40.125"
"2","0","189","943847","95.22058823529412","40.8"
"1","0","186","183711","95.46302050963331","40.225"
"4","10","187","954928","95.68210262828536","39.95"
"3","0","187","92884","95.68126520681265","41.099999999999994"
"2","0","190","943847","94.83712354025813","40.675"
"1","0","187","183711","95.25593008739077","40.050000000000004"
"3","0","188","92884","95.66809029896278","40.975"
"4","10","188","954928","95.5430006277464","39.825"
"2","0","191","943847","94.76923076923077","40.625"
"1","0","188","183711","94.93433395872421","39.975"
"3","0","189","92884","95.52969993876302","40.825"
"4","10","189","954928","95.34005037783375","39.7"
"2","0","192","943847","94.51970443349754","40.6"
"1","0","189","183711","94.85570890840653","39.85"
"3","0","190","92884","95.51872314303253","40.725"
"4","10","190","954928","95.50348321722609","39.475"
"1","0","190","183711","94.51450189155108","39.65"
"2","0","193","943847","94.56118665018542","40.45"
"3","0","191","92884","95.26153846153846","40.625"
"4","10","191","954928","95.16539440203562","39.300000000000004"
"1","0","191","183711","94.24050632911393","39.5"
"2","0","194","943847","94.53755431409063","40.275"
"4","10","192","954928","95.25641025641025","39"
"3","0","192","92884","95.05562422744129","40.45"
"1","0","192","183711","93.91634980988593","39.45"
"2","0","195","943847","94.51371571072319","40.1"
"3","0","193","92884","94.97206703910615","40.275"
"4","10","193","954928","95.17994858611826","38.9"
"1","0","193","183711","93.59137055837563","39.4"
"2","0","196","943847","94.3125","40"
"3","0","194","92884","94.6450809464508","40.150000000000006"
"4","10","194","954928","95.29032258064515","38.75"
"1","0","194","183711","93.25699745547074","39.300000000000004"
"2","0","197","943847","93.99624765478424","39.975"
"3","0","195","92884","94.44791016843419","40.075"
"4","10","195","954928","95.14877102199225","38.65"
"1","0","195","183711","93.36311423101468","39.175"
"2","0","198","943847","93.60100376411543","39.85"
"3","0","196","92884","94.4270507201002","39.925"
"1","0","196","183711","93.46991037131882","39.050000000000004"
"4","10","196","954928","95.05851755526658","38.45"
"3","0","197","92884","94.04015056461732","39.85"
"2","0","199","943847","93.47143753923415","39.825"
"4","10","197","954928","95.04563233376793","38.35"
"1","0","197","183711","93.25626204238921","38.925"
"3","0","198","92884","93.96605908233815","39.775"
"2","0","200","943847","93.13602015113351","39.7"
"1","0","198","183711","93.16129032258064","38.75"
"4","10","198","954928","94.83660130718954","38.25"
"2","0","201","943847","93.29962073324906","39.550000000000004"
"3","0","199","92884","93.88783868935097","39.675"
"4","10","199","954928","94.69200524246396","38.15"
"1","0","199","183711","92.9541047188106","38.675"
"2","0","202","943847","93.33756345177665","39.4"
"3","0","200","92884","94.04686510449652","39.475"
"4","10","200","954928","94.55022980958634","38.074999999999996"
"1","0","200","183711","92.98701298701299","38.5"
"2","0","203","943847","93.18905155951623","39.275"
"3","0","201","92884","94.0241576605213","39.324999999999996"
"4","10","201","954928","94.0828402366864","38.025"
"1","0","201","183711","93.28552803129074","38.35"
"2","0","204","943847","93.16293929712461","39.125"
"3","0","202","92884","93.94518801784577","39.225"
"1","0","202","183711","93.26357096141268","38.224999999999994"
"4","10","202","954928","94.1952506596306","37.9"
"2","0","205","943847","93.1454196028187","39.025"
"3","0","203","92884","93.80982769623485","39.175"
"4","10","203","954928","94.17218543046357","37.75"
"1","0","203","183711","93.11023622047244","38.1"
"2","0","206","943847","92.93966623876764","38.95"
"4","10","204","954928","94.09030544488712","37.65"
"1","0","204","183711","92.76315789473685","38"
"2","0","207","943847","92.60450160771704","38.875"
"3","0","204","92884","93.54632587859425","39.125"
"4","10","205","954928","94.01197604790418","37.574999999999996"
"1","0","205","183711","92.2874093605801","37.925"
"2","0","208","943847","92.70967741935485","38.75"
"3","0","205","92884","93.33760409993593","39.025"
"4","10","206","954928","93.87483355525966","37.55"
"3","0","206","92884","93.43206696716034","38.824999999999996"
"1","0","206","183711","91.8097754293263","37.85"
"2","0","209","943847","92.50645994832041","38.7"
"4","10","207","954928","93.78342245989305","37.4"
"1","0","207","183711","91.83808891838089","37.675"
"3","0","207","92884","93.2214331826985","38.725"
"2","0","210","943847","92.34760051880674","38.550000000000004"
"1","0","208","183711","91.67776298268974","37.55"
"4","10","208","954928","93.62843729040911","37.275000000000006"
"3","0","208","92884","93.25113562621674","38.525"
"2","0","211","943847","92.20272904483431","38.475"
"1","0","209","183711","91.64438502673798","37.4"
"4","10","209","954928","93.54838709677419","37.2"
"3","0","209","92884","93.35071707953064","38.35"
"2","0","212","943847","91.98174706649283","38.35"
"1","0","210","183711","91.68900804289544","37.3"
"4","10","210","954928","93.46801346801347","37.125"
"3","0","210","92884","93.33333333333333","38.25"
"2","0","213","943847","92.08633093525181","38.224999999999994"
"4","10","211","954928","93.37837837837839","37"
"1","0","211","183711","91.64983164983165","37.125"
"3","0","211","92884","93.06282722513089","38.2"
"4","10","212","954928","92.9587000677048","36.925000000000004"
