"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploPerturbNLCProtection"
"01/25/2022 11:17:10:001 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-alpha","[step]","getSeed","getViability","getRemainingCellRatio"
"4","10","135","612836","95.04672897196261","53.5"
"1","0","135","154471","96.08217869087434","52.325"
"3","0","139","481802","96.01344860710856","52.05"
"2","0","140","144971","96.21103117505994","52.125"
"4","10","136","612836","95.24929444967074","53.15"
"1","0","136","154471","96.29807692307692","52"
"2","0","141","144971","96.28378378378379","51.800000000000004"
"3","0","140","481802","95.95375722543352","51.9"
"4","10","137","612836","95.27186761229315","52.87500000000001"
"1","0","137","154471","96.56174334140437","51.625"
"2","0","142","144971","96.73489278752436","51.300000000000004"
"3","0","141","481802","95.7910014513788","51.675000000000004"
"4","10","138","612836","95.19047619047619","52.5"
"1","0","138","154471","96.63578742077036","51.275000000000006"
"2","0","143","144971","96.66339548577037","50.949999999999996"
"3","0","142","481802","95.7766990291262","51.5"
"4","10","139","612836","95.24952015355086","52.1"
"1","0","139","154471","96.71890303623898","51.05"
"2","0","144","144971","96.84729064039409","50.74999999999999"
"3","0","143","481802","95.94330400782015","51.15"
"4","10","140","612836","95.3623188405797","51.74999999999999"
"1","0","140","154471","96.69950738916256","50.74999999999999"
"2","0","145","144971","96.7869500741473","50.575"
"3","0","144","481802","96.02551521099116","50.949999999999996"
"4","10","141","612836","95.34658264663112","51.575"
"1","0","141","154471","96.87964338781575","50.475"
"2","0","146","144971","96.43564356435644","50.5"
"3","0","145","481802","95.9546127281697","50.675000000000004"
"1","0","142","154471","96.66832421680755","50.275000000000006"
"4","10","142","612836","95.60546875","51.2"
"2","0","147","144971","96.76133532635774","50.175000000000004"
"3","0","146","481802","95.88905398712234","50.475"
"1","0","143","154471","96.45531702446331","50.075"
"4","10","143","612836","95.87831207065751","50.949999999999996"
"2","0","148","144971","96.94541812719079","49.925000000000004"
"3","0","147","481802","95.58312655086849","50.375"
"1","0","144","154471","96.3371801304566","49.825"
"4","10","144","612836","95.81074420896994","50.724999999999994"
"2","0","149","144971","96.98340874811463","49.725"
"3","0","148","481802","96.04802401200601","49.975"
"4","10","145","612836","95.54675903018308","50.525"
"1","0","145","154471","96.46643109540636","49.525000000000006"
"2","0","150","144971","96.82139253279516","49.55"
"3","0","149","481802","95.93169261677549","49.775000000000006"
"1","0","146","154471","96.30192502532928","49.35"
"4","10","146","612836","95.82297364495275","50.275000000000006"
"2","0","151","144971","97.00050838840875","49.175000000000004"
"3","0","150","481802","95.57121288374434","49.675000000000004"
"1","0","147","154471","96.33401221995926","49.1"
"4","10","147","612836","95.95","50"
"2","0","152","144971","96.87979539641944","48.875"
"3","0","151","481802","95.60384032339564","49.475"
"1","0","148","154471","96.66666666666667","48.75"
"4","10","148","612836","95.77677224736048","49.725"
"2","0","153","144971","96.5605749486653","48.699999999999996"
"3","0","152","481802","95.47993905535806","49.225"
"1","0","149","154471","96.50025733401955","48.575"
"4","10","149","612836","96.04863221884499","49.35"
"2","0","154","144971","96.28291171915333","48.425000000000004"
"3","0","153","481802","95.25267993874425","48.975"
"4","10","150","612836","96.5270684371808","48.949999999999996"
"1","0","150","154471","96.43041903776513","48.325"
"2","0","155","144971","96.40625","48"
"3","0","154","481802","95.16709511568124","48.625"
"4","10","151","612836","96.76258992805755","48.65"
"1","0","151","154471","96.62512980269989","48.15"
"2","0","156","144971","96.33315872184389","47.725"
"3","0","155","481802","95.34402483186757","48.325"
"4","10","152","612836","96.64948453608247","48.5"
"1","0","152","154471","96.51041666666667","48"
"2","0","157","144971","96.52448657187995","47.475"
"3","0","156","481802","95.5184992183429","47.975"
"4","10","153","612836","96.4857881136951","48.375"
"1","0","153","154471","96.4958158995816","47.8"
"2","0","158","144971","96.77077818951825","47.225"
"3","0","157","481802","95.35005224660397","47.85"
"4","10","154","612836","96.67359667359668","48.1"
"1","0","154","154471","96.63335086796423","47.525"
"2","0","159","144971","96.75359233634913","46.975"
"3","0","158","481802","95.32808398950131","47.625"
"1","0","155","154471","96.67370644139388","47.349999999999994"
"4","10","155","612836","96.30015633142261","47.975"
"2","0","160","144971","96.63101604278074","46.75"
"3","0","159","481802","95.50977284733227","47.325"
"1","0","156","154471","96.50053022269353","47.15"
"4","10","156","612836","95.87036069001567","47.825"
"2","0","161","144971","96.77245831091984","46.475"
"3","0","160","481802","95.7956359765833","46.975"
"1","0","157","154471","96.37333333333333","46.875"
"4","10","157","612836","95.59286463798531","47.65"
"2","0","162","144971","96.86316928069226","46.225"
"3","0","161","481802","95.62199679658302","46.825"
"2","0","163","144971","96.90889370932754","46.1"
"4","10","158","612836","95.72784810126582","47.4"
"1","0","158","154471","96.40557939914163","46.6"
"3","0","162","481802","95.4983922829582","46.650000000000006"
"2","0","164","144971","96.73558215451578","45.95"
"4","10","159","612836","95.55555555555556","47.25"
"1","0","159","154471","96.76025917926566","46.300000000000004"
"3","0","163","481802","95.42764927380311","46.475"
"2","0","165","144971","96.67030567685589","45.800000000000004"
"4","10","160","612836","95.27098831030818","47.05"
"1","0","160","154471","96.58906334596644","46.175"
"3","0","164","481802","94.98652291105121","46.375"
"2","0","166","144971","96.92814042786615","45.574999999999996"
"4","10","161","612836","95.50802139037432","46.75"
"1","0","161","154471","96.84095860566448","45.9"
"3","0","165","481802","94.90514905149051","46.125"
"2","0","167","144971","96.69966996699671","45.45"
"4","10","162","612836","95.75040344271115","46.475"
"1","0","162","154471","96.61202185792351","45.75"
"3","0","166","481802","94.83133841131665","45.95"
"2","0","168","144971","96.57647708448371","45.275"
"4","10","163","612836","95.72510822510823","46.2"
"1","0","163","154471","96.81143485431556","45.475"
"3","0","167","481802","94.91525423728814","45.725"
"2","0","169","144971","96.56319290465632","45.1"
"4","10","164","612836","95.86731919521479","45.975"
"1","0","164","154471","96.68508287292818","45.25"
"3","0","168","481802","94.94783086216366","45.525"
"2","0","170","144971","96.43454038997214","44.875"
"4","10","165","612836","95.1525054466231","45.9"
"1","0","165","154471","96.45232815964523","45.1"
"3","0","169","481802","95.1408061844285","45.275"
"2","0","171","144971","95.97540525433203","44.725"
"1","0","166","154471","96.49220489977728","44.9"
"4","10","166","612836","95.39221064179924","45.574999999999996"
"3","0","170","481802","95.0110864745011","45.1"
"2","0","172","144971","95.84736251402917","44.55"
"1","0","167","154471","96.47453833240067","44.675"
"4","10","167","612836","95.36679536679536","45.324999999999996"
"3","0","171","481802","94.92470719464585","44.824999999999996"
"2","0","173","144971","95.82392776523702","44.3"
"1","0","168","154471","96.61971830985917","44.375"
"4","10","168","612836","95.40420819490588","45.15"
"3","0","172","481802","95.23007856341191","44.55"
"2","0","174","144971","95.6964892412231","44.15"
"1","0","169","154471","96.60441426146011","44.175"
"4","10","169","612836","94.83333333333334","45"
"3","0","173","481802","95.37767756482526","44.35"
"2","0","175","144971","96.01139601139602","43.875"
"1","0","170","154471","96.19318181818181","44"
"3","0","174","481802","95.35673839184598","44.15"
"4","10","170","612836","95.34231200897868","44.55"
"2","0","176","144971","95.65714285714286","43.75"
"1","0","171","154471","95.9498003422704","43.824999999999996"
"4","10","171","612836","95.36984754376059","44.275"
"3","0","175","481802","95.83808437856328","43.85"
"2","0","177","144971","95.53264604810997","43.65"
"1","0","172","154471","95.98393574297188","43.575"
"4","10","172","612836","95.8974358974359","43.875"
"3","0","176","481802","95.59748427672956","43.725"
"2","0","178","144971","95.57216791259344","43.475"
"1","0","173","154471","95.97006332757628","43.425000000000004"
"4","10","173","612836","95.9954233409611","43.7"
"3","0","177","481802","95.63970166379805","43.575"
"2","0","179","144971","95.5594002306805","43.35"
"1","0","174","154471","95.83333333333334","43.2"
"4","10","174","612836","95.87392550143267","43.625"
"3","0","178","481802","95.33141210374639","43.375"
"2","0","180","144971","95.43088490456911","43.225"
"1","0","175","154471","95.80908032596042","42.95"
"4","10","175","612836","95.85968947671076","43.475"
"3","0","179","481802","95.1417004048583","43.225"
"2","0","181","144971","95.35693557748114","43.075"
"1","0","176","154471","95.79193454120397","42.775"
"4","10","176","612836","95.50173010380622","43.35"
"2","0","182","144971","95.05526468877254","42.975"
"3","0","180","481802","94.95066744051074","43.075"
"1","0","177","154471","95.83088667058132","42.575"
"4","10","177","612836","95.6572090330052","43.175000000000004"
"3","0","181","481802","94.59302325581396","43"
"2","0","183","144971","94.68768242848803","42.825"
"1","0","178","154471","95.3474676089517","42.449999999999996"
"4","10","178","612836","95.87209302325581","43"
"2","0","184","144971","94.49648711943794","42.699999999999996"
"3","0","182","481802","94.63556851311954","42.875"
"1","0","179","154471","95.38461538461539","42.25"
"2","0","185","144971","94.36619718309859","42.6"
"4","10","179","612836","96.08416130917593","42.775"
"3","0","183","481802","94.20713867758923","42.725"
"1","0","180","154471","95.01187648456056","42.1"
"2","0","186","144971","94.34961742201294","42.475"
"4","10","180","612836","95.8406561218512","42.675000000000004"
"3","0","184","481802","93.70958259847148","42.525"
"1","0","181","154471","94.87179487179486","41.925000000000004"
"2","0","187","144971","94.49704142011835","42.25"
"3","0","185","481802","93.66489046773239","42.225"
"4","10","181","612836","95.65472695243687","42.575"
"1","0","182","154471","94.91017964071857","41.75"
"2","0","188","144971","94.35866983372921","42.1"
"3","0","186","481802","93.51961950059453","42.05"
"4","10","182","612836","95.4036535061874","42.425000000000004"
"4","10","183","612836","95.84323040380048","42.1"
"1","0","183","154471","94.58809380637402","41.575"
"2","0","189","144971","94.21930870083432","41.949999999999996"
"3","0","187","481802","93.66407650926479","41.825"
"2","0","190","144971","93.95933014354067","41.8"
"4","10","184","612836","95.23525908278737","41.975"
"1","0","184","154471","94.73046638400969","41.275"
"3","0","188","481802","93.5251798561151","41.699999999999996"
"1","0","185","154471","94.59295261239367","41.15"
"3","0","189","481802","93.26923076923077","41.6"
"2","0","191","144971","93.82123575284943","41.675000000000004"
"4","10","185","612836","95.37815126050421","41.65"
"3","0","190","481802","92.94330518697225","41.449999999999996"
"1","0","186","154471","94.51553930530164","41.025"
"2","0","192","144971","93.90832328106153","41.449999999999996"
"4","10","186","612836","95.41339770669886","41.425"
"1","0","187","154471","94.54990814451929","40.825"
"3","0","191","481802","92.48940036341611","41.275"
"2","0","193","144971","93.88989715668482","41.325"
"4","10","187","612836","95.44902912621359","41.199999999999996"
"2","0","194","144971","93.68548876745598","41.175"
"4","10","188","612836","95.67073170731707","41"
"1","0","188","154471","94.58794587945879","40.65"
"3","0","192","481802","92.28432563791009","41.15"
"3","0","193","481802","92.25137278828554","40.975"
"2","0","195","144971","93.53658536585367","41"
"1","0","189","154471","94.26987060998152","40.575"
"4","10","189","612836","95.77723378212974","40.849999999999994"
"3","0","194","481802","92.3973022685469","40.775"
"1","0","190","154471","94.12855377008653","40.45"
"2","0","196","144971","93.38640538885487","40.825"
"4","10","190","612836","95.76427255985267","40.725"
"2","0","197","144971","93.41943419434195","40.65"
"1","0","191","154471","94.28571428571428","40.25"
"3","0","195","481802","92.11337030191005","40.575"
"4","10","191","612836","95.7512315270936","40.6"
"3","0","196","481802","92.17877094972067","40.275"
"2","0","198","144971","92.84392350400988","40.525"
"1","0","192","154471","94.0809968847352","40.125"
"4","10","192","612836","95.79987646695491","40.475"
"2","0","199","144971","92.3219814241486","40.375"
"3","0","197","481802","92.01995012468828","40.1"
"1","0","193","154471","93.9375","40"
"4","10","193","612836","95.5955334987593","40.300000000000004"
"2","0","200","144971","92.29813664596274","40.25"
"3","0","198","481802","91.30162703379224","39.95"
"1","0","194","154471","93.85579937304075","39.875"
"4","10","194","612836","94.72049689440993","40.25"
"2","0","201","144971","92.02492211838006","40.125"
"3","0","199","481802","91.4249684741488","39.65"
"1","0","195","154471","93.28311362209666","39.825"
"4","10","195","612836","94.70734744707347","40.150000000000006"
"2","0","202","144971","91.63023110555902","40.025"
"3","0","200","481802","91.4448669201521","39.45"
"1","0","196","154471","93.08176100628931","39.75"
"4","10","196","612836","94.26076107298815","40.075"
"2","0","203","144971","91.41604010025063","39.900000000000006"
"3","0","201","481802","91.2849872773537","39.300000000000004"
"1","0","197","154471","93.35863377609108","39.525"
"4","10","197","612836","94.48275862068965","39.875"
"2","0","204","144971","91.56702328508496","39.725"
"3","0","202","481802","90.93809827696235","39.175"
"1","0","198","154471","93.02030456852792","39.4"
"2","0","205","144971","91.34554643082754","39.574999999999996"
"4","10","198","612836","94.64060529634301","39.65"
"3","0","203","481802","90.64702114029468","39.025"
"1","0","199","154471","92.8117048346056","39.300000000000004"
"2","0","206","144971","91.24920735573875","39.425"
"4","10","199","612836","94.61684610512982","39.475"
"3","0","204","481802","90.54662379421222","38.875"
"1","0","200","154471","92.8342930262316","39.074999999999996"
"2","0","207","144971","91.69329073482429","39.125"
"4","10","200","612836","94.8473282442748","39.300000000000004"
"3","0","205","481802","90.42690815006468","38.65"
"1","0","201","154471","92.62347658755613","38.975"
"2","0","208","144971","91.56010230179028","39.1"
"4","10","201","612836","94.7704081632653","39.2"
"3","0","206","481802","90.59052563270603","38.525"
"1","0","202","154471","91.90231362467867","38.9"
"2","0","209","144971","91.22919334186939","39.050000000000004"
"3","0","207","481802","90.61277705345502","38.35"
"4","10","202","612836","94.36980166346768","39.074999999999996"
"1","0","203","154471","91.75788795878944","38.824999999999996"
"2","0","210","144971","90.82745349583065","38.975"
"3","0","208","481802","90.51667756703729","38.224999999999994"
"4","10","203","612836","94.29121231558692","38.975"
"1","0","204","154471","91.79586563307494","38.7"
"2","0","211","144971","90.7979407979408","38.85"
"3","0","209","481802","90.41994750656168","38.1"
"4","10","204","612836","94.33354797166774","38.824999999999996"
"1","0","205","154471","91.8234912394549","38.525"
"2","0","212","144971","90.83870967741936","38.75"
"3","0","210","481802","90.19736842105263","38"
"4","10","205","612836","94.43005181347151","38.6"
"1","0","206","154471","91.73177083333334","38.4"
"2","0","213","144971","90.93264248704664","38.6"
"3","0","211","481802","90.48248512888301","37.824999999999996"
"4","10","206","612836","94.02985074626866","38.525"
"1","0","207","154471","91.81937172774869","38.2"
"2","0","214","144971","90.59052563270603","38.525"
"3","0","212","481802","89.99337309476475","37.724999999999994"
"4","10","207","612836","93.95318595578674","38.45"
"1","0","208","154471","91.78172255095332","38.025"
"2","0","215","144971","90.26606099935107","38.525"
