apoCellsMovementProba,needSigCellsMvtProba,layersAroundNLC,alpha,monoPhagoEff,NLCPhagoEff,M2PhagoEff,M2KillEff,cllSensingDistance,monocyteSensingDistance,nlcSensingDistance,macrophageSensingDistance,nLCThreshold,signalInitMean,signalInitStd,diffTime,diffTimeStd,fitnessVia,fitnessConc,evolution$samples
9,7,2,24,0,9,8,2,1,1,2,2,105,91,4,68,16,115.96544296937641,789.9471084836999,100.0
2,9,2,20,0,10,1,3,1,2,2,1,113,95,20,53,11,116.03063913539064,780.1444264837003,100.0
2,9,2,20,0,10,1,3,1,2,2,1,113,95,20,53,11,116.03063913539064,780.5761314837006,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,116.04999268756563,668.3919294837001,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,116.04999268756563,672.0837004837001,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,116.04999268756563,670.5696564837002,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,116.07420409866613,675.2436164837003,100.0
10,9,1,49,1,10,10,0,3,1,1,3,138,80,48,83,19,116.13087286706049,739.0077754836999,100.0
1,10,2,19,0,9,3,2,1,1,2,2,105,91,4,57,5,116.14534174197742,728.7003004837003,100.0
1,10,2,19,0,9,3,2,1,1,2,2,105,91,4,57,5,116.14534174197742,734.2995784837002,100.0
1,10,2,19,0,9,3,2,1,1,2,2,105,91,4,57,5,116.14534174197742,730.0523104837002,100.0
1,10,2,19,0,9,3,2,1,1,2,2,105,91,4,57,5,116.14534174197742,727.8921924837001,100.0
1,10,2,19,0,9,3,2,1,1,2,2,105,91,4,57,5,116.14534174197742,726.5104354837002,100.0
1,10,2,19,0,9,3,2,1,1,2,2,105,91,4,57,5,116.14534174197742,732.1871794837002,100.0
9,7,2,24,0,9,8,2,1,1,2,2,105,91,4,68,16,116.25728283475307,788.4838214837004,100.0
9,7,2,24,0,9,8,2,1,1,2,2,105,91,4,68,16,116.25728283475307,781.6349074837001,100.0
9,7,2,24,0,9,8,2,1,1,2,2,105,91,4,68,16,116.25728283475307,778.5101334837001,100.0
2,9,2,20,0,10,1,3,1,2,2,1,113,95,20,53,11,116.40302984687828,772.1083864837002,100.0
2,9,2,20,0,10,1,3,1,2,2,1,113,95,20,53,11,116.40302984687828,764.5925624837002,100.0
2,9,2,20,0,10,1,3,1,2,2,1,113,95,20,53,11,116.40302984687828,764.9200884836999,100.0
2,9,2,20,0,10,1,3,1,2,2,1,113,95,20,53,11,116.40302984687828,767.0391594837001,100.0
9,7,2,24,0,9,8,2,1,1,2,2,113,91,4,68,16,116.42941360954252,825.9984204837002,100.0
9,7,2,24,0,9,8,2,1,1,2,2,113,91,4,68,16,116.42941360954252,835.8861884836998,100.0
9,7,2,24,0,9,8,2,1,1,2,2,113,91,4,68,16,116.42941360954252,828.4045624836999,100.0
9,7,2,24,0,9,8,2,1,1,2,2,113,91,4,68,16,116.42941360954252,842.5065734837,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,116.43418015820758,673.7251114837001,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,116.43418015820758,672.0837004837001,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,116.43418015820758,670.5696564837002,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,116.43418015820758,669.0452524837001,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,116.43418015820758,668.3919294837001,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,14,57,5,116.46675352661072,628.2311994837,100.0
2,9,2,24,0,9,3,0,1,1,2,1,113,98,20,53,5,116.49116730918806,615.4134064836999,100.0
2,9,2,24,0,9,3,0,1,1,2,1,113,98,20,53,5,116.49116730918806,609.3744334837003,100.0
9,7,2,24,0,9,8,2,1,1,2,2,105,91,4,68,16,116.49318973710407,786.6666534837001,100.0
9,7,2,24,0,9,8,2,1,1,2,2,105,91,4,68,16,116.49318973710407,792.3119994837002,100.0
9,7,2,24,0,9,8,2,1,1,2,2,105,91,4,68,16,116.49318973710407,789.9471084836999,100.0
10,9,1,38,1,10,10,0,3,2,1,3,111,77,48,89,19,116.49765087436623,685.9989944837,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,116.52657032126854,650.5266554837001,100.0
2,9,2,20,0,10,1,3,1,2,2,1,113,95,20,53,11,116.59824005451769,769.2832644837001,100.0
2,9,2,20,0,10,1,3,1,2,2,1,113,95,20,53,11,116.59824005451769,772.1083864837002,100.0
2,9,2,20,0,10,1,3,1,2,2,1,113,95,20,53,11,116.59824005451769,780.5761314837006,100.0
2,9,2,20,0,10,1,3,1,2,2,1,113,95,20,53,11,116.59824005451769,774.1814074837001,100.0
2,9,2,20,0,10,1,3,1,2,2,1,113,95,20,53,11,116.65237744382122,764.5925624837002,100.0
2,9,2,20,0,10,1,3,1,2,2,1,113,95,20,53,11,116.65237744382122,762.6871554837003,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,116.71600408023252,663.1995344837001,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,116.71600408023252,668.3919294837001,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,116.71600408023252,655.7232434837001,100.0
1,9,2,19,0,9,3,2,1,1,2,2,105,91,4,57,5,116.81381201009188,743.0585154837006,100.0
1,10,2,19,0,9,3,2,1,1,2,2,105,91,4,57,5,116.81754452329605,760.1773804837003,100.0
1,10,2,19,0,9,3,2,1,1,2,2,105,91,4,57,5,116.81754452329605,763.0056094836999,100.0
1,10,2,19,0,9,3,2,1,1,2,2,105,91,4,57,5,116.81754452329605,762.4530614837001,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,116.83616577295759,648.6988964837001,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,116.83616577295759,650.3610854837002,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,116.83616577295759,650.5266554837001,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,116.83616577295759,652.7340894837002,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,116.83616577295759,655.7232434837001,100.0
1,10,2,19,0,9,3,2,1,1,2,2,105,91,4,57,5,116.84865784068234,728.7003004837003,100.0
1,10,2,19,0,9,3,2,1,1,2,2,105,91,4,57,5,116.84865784068234,727.8921924837001,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,4,57,5,116.85426200176569,683.9410024837,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,4,57,5,116.85426200176569,691.2062534836999,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,4,57,5,116.85426200176569,684.8555724836999,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,4,57,5,116.85426200176569,681.4080174837001,100.0
2,9,2,24,0,9,3,0,1,1,2,1,113,98,20,53,5,116.86091043186556,628.3275004837001,100.0
9,7,2,24,0,9,8,2,1,1,2,2,105,91,4,68,16,116.86609283771072,797.3861944836999,100.0
9,7,2,24,0,9,8,2,1,1,2,2,105,91,4,68,16,116.86609283771072,802.9301484837001,100.0
2,9,2,20,0,10,1,3,1,3,2,1,113,95,20,53,11,116.88502909344535,762.4369114837002,100.0
2,9,2,20,0,10,1,3,1,3,2,1,113,95,20,53,11,116.88502909344535,768.6841574837002,100.0
2,9,2,20,0,10,1,3,1,3,2,1,113,95,20,53,11,116.88502909344535,757.0076704836999,100.0
6,6,2,21,0,9,10,5,1,1,2,2,103,91,17,69,13,116.88910544361781,956.2635854837002,100.0
6,6,2,21,0,9,10,5,1,1,2,2,103,91,17,69,13,116.88910544361781,953.0969134837,100.0
6,6,2,21,0,9,10,5,1,1,2,2,103,91,17,69,13,116.88910544361781,949.1617714836999,100.0
1,10,2,19,0,9,3,2,1,1,2,2,105,91,4,57,5,116.94045422853769,730.0523104837002,100.0
9,9,2,20,0,8,1,3,1,3,2,1,113,95,20,53,11,116.98051594994841,806.6022064837,100.0
9,7,2,24,0,9,8,2,1,1,2,2,113,91,4,68,16,117.01791361907044,825.9984204837002,100.0
9,7,2,24,0,9,8,2,1,1,2,2,113,91,4,68,16,117.01791361907044,827.4975544836999,100.0
9,7,2,24,0,9,8,2,1,1,2,2,113,91,4,68,16,117.01791361907044,820.6995214837,100.0
1,10,2,24,0,9,3,3,1,1,2,1,105,91,4,57,5,117.15583788914459,696.7539464836999,100.0
1,10,2,19,0,9,3,2,1,1,2,2,105,91,4,57,5,117.1782518228811,733.4235484837001,100.0
1,10,2,19,0,9,3,2,1,1,2,2,105,91,4,57,5,117.1782518228811,732.1871794837002,100.0
1,10,2,19,0,9,3,2,1,1,2,2,105,91,4,57,5,117.1782518228811,730.0523104837002,100.0
1,10,2,19,0,9,3,2,1,1,2,2,105,91,4,57,5,117.1782518228811,728.7003004837003,100.0
9,7,2,24,0,9,8,2,1,1,2,2,113,91,4,68,16,117.20332840936977,820.6995214837,100.0
9,7,2,24,0,9,8,2,1,1,2,2,113,91,4,68,16,117.20332840936977,825.2894834837002,100.0
9,7,2,24,0,9,8,2,1,1,2,2,113,91,4,68,16,117.20332840936977,827.4975544836999,100.0
9,7,2,24,0,9,8,2,1,1,2,2,113,91,4,68,16,117.20332840936977,827.6956254836999,100.0
1,10,2,24,0,9,5,3,1,1,2,1,104,91,19,57,5,117.27556394006108,636.7052844837001,100.0
6,6,2,21,0,9,10,5,1,1,2,2,103,91,17,69,13,117.32386826050332,952.6668184836999,100.0
6,6,2,21,0,9,10,5,1,1,2,2,103,91,17,69,13,117.32386826050332,956.2635854837002,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,14,57,5,117.40698062761845,639.6104704837,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,14,57,5,117.40698062761845,628.2714434837001,100.0
6,6,2,21,0,9,10,5,1,1,2,2,103,91,17,69,13,117.48503267736942,956.2635854837002,100.0
6,6,2,21,0,9,10,5,1,1,2,2,103,91,17,69,13,117.48503267736942,952.6668184836999,100.0
6,6,2,21,0,9,10,5,1,1,2,2,103,91,17,69,13,117.48503267736942,945.1433174837,100.0
6,6,2,21,0,9,10,5,1,1,2,2,103,91,17,69,13,117.48503267736942,949.1617714836999,100.0
6,6,2,21,0,9,10,5,1,1,2,2,103,91,17,69,13,117.48503267736942,953.0969134837,100.0
1,10,2,24,0,9,5,2,1,1,2,1,104,91,24,57,5,117.57590462860992,648.1573044836997,100.0
2,9,2,24,0,9,3,0,1,1,2,1,113,98,20,53,5,117.63627167450701,608.1475744837,100.0
8,4,2,1,0,10,9,5,3,1,3,1,125,88,8,83,42,117.6853726145051,2249.4879494837,100.0
1,10,2,19,0,9,3,2,1,1,2,2,105,91,4,57,5,117.69422990566784,728.7003004837003,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,117.70449223609587,672.0837004837001,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,117.70449223609587,676.8030234837001,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,117.70449223609587,670.5696564837002,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,117.70449223609587,673.7251114837001,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,117.70449223609587,669.0452524837001,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,117.70449223609587,674.4004694837001,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,117.70449223609587,662.8786684837,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,117.70449223609587,673.3539294837003,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,117.70449223609587,675.2436164837003,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,117.70449223609587,659.0341554837,100.0
9,7,2,24,0,9,8,2,1,1,2,2,105,91,4,68,16,117.71621352965828,794.9057074837001,100.0
9,7,2,24,0,9,8,2,1,1,2,2,105,91,4,68,16,117.71621352965828,792.3119994837002,100.0
9,7,2,24,0,9,8,2,1,1,2,2,105,91,4,68,16,117.71621352965828,789.9471084836999,100.0
1,10,2,24,0,9,5,3,1,1,2,1,104,91,19,57,5,117.74395042220436,636.7052844837001,100.0
1,10,2,24,0,9,5,3,1,1,2,1,104,91,19,57,5,117.74395042220436,639.4933274837001,100.0
6,6,2,21,0,9,10,5,1,1,2,2,103,91,17,69,13,117.79277064616915,952.6668184836999,100.0
6,6,2,21,0,9,10,5,1,1,2,2,103,91,17,69,13,117.79277064616915,949.1617714836999,100.0
6,6,2,21,0,9,10,5,1,1,2,2,103,91,17,69,13,117.79277064616915,956.2635854837002,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,117.79688239915684,664.0489654836999,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,117.79688239915684,667.6139764837003,100.0
1,10,2,19,0,9,3,2,1,1,2,2,105,91,4,57,5,117.83341580968737,726.5104354837002,100.0
1,10,2,19,0,9,3,2,1,1,2,2,105,91,4,57,5,117.83341580968737,728.7003004837003,100.0
1,10,2,19,0,9,3,2,1,1,2,2,105,91,4,57,5,117.83341580968737,762.4530614837001,100.0
1,10,2,19,0,9,3,2,1,1,2,2,105,91,4,57,5,117.83341580968737,763.0056094836999,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,4,57,11,117.90392793961952,634.9859304837003,100.0
2,9,2,24,0,9,3,0,1,1,2,1,113,98,20,53,5,117.93096406911495,610.8600484837,100.0
2,9,2,24,0,9,3,0,1,1,2,1,113,98,20,53,5,117.93096406911495,609.3744334837003,100.0
2,9,2,24,0,9,3,0,1,1,2,1,113,98,20,53,5,118.04353204825615,628.3275004837001,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,118.05975976234555,650.3610854837002,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,118.05975976234555,654.8581824837001,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,118.05975976234555,650.5266554837001,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,118.05975976234555,652.7340894837002,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,118.05975976234555,649.9576504837001,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,14,57,5,118.06182772904288,628.2311994837,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,14,57,5,118.06182772904288,628.2714434837001,100.0
6,6,2,21,0,9,10,5,1,1,2,2,103,91,17,69,13,118.07393462712109,949.1617714836999,100.0
6,6,2,21,0,9,10,5,1,1,2,2,103,91,17,69,13,118.07393462712109,952.6668184836999,100.0
6,6,2,21,0,9,10,5,1,1,2,2,103,91,17,69,13,118.07393462712109,956.2635854837002,100.0
6,6,2,21,0,9,10,5,1,1,2,2,103,91,17,69,13,118.07393462712109,956.9537584837,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,118.12122086366921,657.2163184837002,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,14,57,5,118.14571871615169,630.6750314837003,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,14,57,5,118.14571871615169,639.6104704837,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,14,57,5,118.14571871615169,637.6833704837001,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,118.14899239333336,652.7340894837002,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,118.14899239333336,654.8581824837001,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,118.14899239333336,655.7232434837001,100.0
2,9,2,20,0,10,1,3,1,2,2,1,113,95,20,53,11,118.1530147164012,762.6871554837003,100.0
2,9,2,20,0,10,1,3,1,2,2,1,113,95,20,53,11,118.1530147164012,772.1083864837002,100.0
2,9,2,20,0,10,1,3,1,2,2,1,113,95,20,53,11,118.1530147164012,761.4815234837002,100.0
2,9,2,20,0,10,1,3,1,2,2,1,113,95,20,53,11,118.1530147164012,764.5925624837002,100.0
6,6,2,21,0,9,10,5,1,1,2,2,103,91,17,69,13,118.19566315155443,956.9537584837,100.0
6,6,2,21,0,9,10,5,1,1,2,2,103,91,17,69,13,118.19566315155443,952.3284434837003,100.0
6,6,2,21,0,9,10,5,1,1,2,2,103,91,17,69,13,118.19566315155443,956.2635854837002,100.0
9,7,2,24,0,9,8,2,1,1,2,2,105,91,4,68,16,118.19618180314156,802.9301484837001,100.0
9,7,2,24,0,9,8,2,1,1,2,2,105,91,4,68,16,118.19618180314156,797.3861944836999,100.0
2,9,2,24,0,9,3,0,1,1,2,1,113,98,20,53,5,118.21793632933,603.7790484837001,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,4,57,5,118.22501997845305,685.5707314837002,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,4,57,5,118.22501997845305,684.8555724836999,100.0
2,9,2,20,0,10,1,3,1,2,2,1,113,95,20,53,11,118.49058559595768,772.1083864837002,100.0
2,9,2,20,0,10,1,3,1,2,2,1,113,95,20,53,11,118.49058559595768,769.2832644837001,100.0
2,9,2,20,0,10,1,3,1,2,2,1,113,95,20,53,11,118.49058559595768,780.1444264837003,100.0
9,7,2,24,0,9,8,2,1,1,2,2,113,91,4,68,16,118.50458919967905,823.7916314837003,100.0
9,7,2,24,0,9,8,2,1,1,2,2,113,91,4,68,16,118.50458919967905,827.4975544836999,100.0
2,9,2,20,0,10,1,3,1,3,2,1,113,95,20,53,11,118.50490898927643,768.6841574837002,100.0
2,9,2,20,0,10,1,3,1,3,2,1,113,95,20,53,11,118.50490898927643,771.3791164837003,100.0
2,9,2,20,0,10,1,3,1,3,2,1,113,95,20,53,11,118.50490898927643,762.4369114837002,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,118.53261438640708,654.8581824837001,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,118.53261438640708,652.7340894837002,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,118.53261438640708,656.6713514837003,100.0
8,4,2,1,0,10,9,5,3,1,3,1,125,88,8,83,42,118.54854994028616,2251.1056014837004,100.0
8,4,2,1,0,10,9,5,3,1,3,1,125,88,8,83,42,118.54854994028616,2261.314791483701,100.0
8,4,2,1,0,10,9,5,3,1,3,1,125,88,8,83,42,118.54854994028616,2256.1486684837005,100.0
4,10,1,40,0,8,1,5,1,2,2,1,104,85,6,51,14,118.54897061590971,601.4458204837,100.0
4,10,1,40,0,8,1,5,1,2,2,1,104,85,6,51,14,118.54897061590971,604.5211554837002,100.0
4,10,1,40,0,8,1,5,1,2,2,1,104,85,6,51,14,118.54897061590971,599.8480444837,100.0
4,10,1,40,0,8,1,5,1,2,2,1,104,85,6,51,14,118.54897061590971,603.4245604837001,100.0
1,10,2,24,0,9,5,3,1,1,2,1,104,91,19,57,5,118.58760991783328,639.4933274837001,100.0
1,10,2,24,0,9,5,3,1,1,2,1,104,91,19,57,5,118.58760991783328,636.7052844837001,100.0
1,10,2,24,0,9,5,3,1,1,2,1,104,91,19,57,5,118.58760991783328,632.5599024837004,100.0
1,10,2,24,0,9,3,3,1,1,2,1,105,91,4,57,5,118.62230913880543,695.7115534837001,100.0
1,10,2,24,0,9,3,3,1,1,2,1,105,91,4,57,5,118.62230913880543,691.0096454837003,100.0
1,10,2,24,0,9,3,3,1,1,2,1,105,91,4,57,5,118.62230913880543,692.4210834836999,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,14,57,5,118.63600933536058,628.2311994837,100.0
1,10,2,24,0,9,5,2,1,1,2,1,104,91,24,57,5,118.6423175781398,645.9734414837001,100.0
1,10,2,24,0,9,5,2,1,1,2,1,104,91,24,57,5,118.6423175781398,643.5046694837001,100.0
1,10,2,24,0,9,3,3,1,1,2,1,105,91,4,57,5,118.65106613357108,696.0729284837003,100.0
1,10,2,24,0,9,3,3,1,1,2,1,105,91,4,57,5,118.65106613357108,692.4548804837,100.0
1,10,2,24,0,9,3,3,1,1,2,1,105,91,4,57,5,118.65106613357108,700.6613224837001,100.0
1,10,2,24,0,9,3,3,1,1,2,1,105,91,4,57,5,118.65106613357108,696.7539464836999,100.0
1,10,2,24,0,9,3,3,1,1,2,1,105,91,4,57,5,118.65106613357108,691.7400654837003,100.0
1,10,2,24,0,9,3,3,1,1,2,1,105,91,4,57,5,118.65106613357108,701.0689984836999,100.0
9,7,2,24,0,9,8,2,1,1,2,2,105,91,4,68,16,118.65637653176519,799.7549044837002,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,4,57,5,118.6726285911279,684.8555724836999,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,4,57,5,118.6726285911279,685.5707314837002,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,4,57,5,118.6726285911279,685.3909634837,100.0
1,10,2,19,0,9,3,2,1,1,2,2,105,91,4,57,5,118.6755186714299,733.4235484837001,100.0
1,10,2,19,0,9,3,2,1,1,2,2,105,91,4,57,5,118.6755186714299,732.1871794837002,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,4,57,5,118.6917915346722,688.0005814837,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,4,57,5,118.6917915346722,691.6452034836999,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,4,57,5,118.6917915346722,691.2062534836999,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,4,57,5,118.6917915346722,673.2687604836999,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,14,57,5,118.87961283547449,636.3886384836999,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,14,57,5,118.87961283547449,628.2311994837,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,14,57,5,118.96350382258332,630.6750314837003,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,14,57,5,118.96350382258332,635.0044264837001,100.0
9,7,2,24,0,9,8,2,1,1,2,2,105,91,4,68,16,119.06610090120472,799.7549044837002,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,14,57,5,119.08547816946958,639.6104704837,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,14,57,5,119.08547816946958,635.0044264837001,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,14,57,5,119.08547816946958,643.3073134837,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,14,57,5,119.08547816946958,637.6833704837001,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,14,57,5,119.08547816946958,641.9614124836999,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,119.10970901953259,667.6139764837003,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,119.10970901953259,669.4234364836999,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,119.10970901953259,670.9478404837,100.0
1,10,2,24,0,9,3,2,1,1,2,1,105,91,4,57,11,119.12964785786318,664.1697874837002,100.0
1,10,2,24,0,9,3,2,1,1,2,1,105,91,4,57,11,119.12964785786318,666.1406904837003,100.0
3,4,1,38,1,9,4,3,1,1,3,1,103,62,0,56,14,119.12965734668478,1070.0154444837003,100.0
4,10,1,40,0,8,1,5,1,2,2,1,104,85,6,51,14,119.1390863691154,607.7783594837,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,4,57,5,119.13940014734708,686.1560584837001,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,4,57,5,119.13940014734708,685.3909634837,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,4,57,5,119.13940014734708,684.8555724836999,100.0
2,9,2,24,0,9,3,0,1,1,2,1,113,98,20,53,5,119.15524416782841,616.9803014837,100.0
2,9,2,24,0,9,3,0,1,1,2,1,113,98,20,53,5,119.15524416782841,628.3275004837001,100.0
2,9,2,24,0,9,3,0,1,1,2,1,113,98,20,53,5,119.15524416782841,603.7790484837001,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,4,57,11,119.23985829963009,636.6814984837001,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,4,57,11,119.23985829963009,638.5905214837001,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,4,57,11,119.23985829963009,634.9859304837003,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,4,57,11,119.23985829963009,642.8495674837003,100.0
2,9,2,20,0,10,1,3,1,3,2,1,113,95,20,53,11,119.33207943870049,773.6729714837003,100.0
1,10,2,24,0,9,5,3,1,1,2,1,104,91,19,57,5,119.34559097109499,637.5403074836997,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,119.37985796369165,652.7340894837002,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,119.37985796369165,649.9576504837001,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,119.37985796369165,647.0852624837003,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,119.37985796369165,644.0294824837001,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,119.37985796369165,656.6713514837003,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,119.37985796369165,650.5266554837001,100.0
4,10,1,40,0,8,1,5,1,2,2,1,104,85,6,51,14,119.38013132708063,604.5211554837002,100.0
4,10,1,40,0,8,1,5,1,2,2,1,104,85,6,51,14,119.38013132708063,599.8480444837,100.0
4,10,1,40,0,8,1,5,1,2,2,1,104,85,6,51,14,119.38013132708063,603.4245604837001,100.0
4,10,1,40,0,8,1,5,1,3,2,1,104,85,6,51,14,119.38511998244272,602.9562924837,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,14,57,5,119.39655746530632,634.5288544837,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,14,57,5,119.39655746530632,630.5009824837001,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,14,57,5,119.39655746530632,632.9705934837002,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,14,57,5,119.39655746530632,628.2311994837,100.0
1,10,2,24,0,9,3,2,1,1,2,2,105,91,14,57,5,119.39655746530632,630.6750314837003,100.0
3,4,1,38,1,9,4,3,1,1,3,1,103,62,0,56,14,119.40368847030199,1070.0154444837003,100.0
3,4,1,38,1,9,4,3,1,1,3,1,103,62,0,56,14,119.40368847030199,1089.4935804837005,100.0
8,4,2,1,0,10,9,5,3,1,3,1,125,88,8,83,42,119.40870385903538,2242.2130704837,100.0
8,4,2,1,0,10,9,5,3,1,3,1,125,88,8,83,42,119.40870385903538,2251.1056014837004,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,119.4882527153195,673.3539294837003,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,119.4882527153195,674.4004694837001,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,119.4882527153195,668.2326404836999,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,119.4882527153195,672.0837004837001,100.0
1,10,2,24,0,9,5,3,1,1,2,1,105,91,4,57,5,119.4882527153195,670.3082144836999,100.0
4,10,1,40,0,8,1,5,1,2,2,1,104,85,6,51,14,119.56037823270307,602.5324584837002,100.0
4,10,1,40,0,8,1,5,1,2,2,1,104,85,6,51,14,119.56037823270307,607.7783594837,100.0
4,10,1,40,0,8,1,5,1,2,2,1,104,85,6,51,14,119.56037823270307,604.5211554837002,100.0
